사업코드,사업명,공고관리번호,사업구분,국내외구분,발주처,PM부서,발주방법,등록구분,진행상태,PM,대표사,공동도급사,수주일자,계약일자,원화공급가액,원화부가세액,원화합계금액,수금율(%),변경준공일(차수),주관사
C19950001,평창종합  휴양지 개발사업 사후환경관리용역,,설계,국내,㈜보 광,환경사업부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-01-03,1995-01-03,"14,500,000",0,"14,500,000",100.00,1995-01-30,주관사
C19950004,충북 음성 만소공원묘원 조성사업 조사설계용역,,설계,국내,"㈜만광개발,㈜신라건설",도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-02-07,1995-02-07,0,0,0,0.00,1996-06-20,주관사
C19950005,"시흥연성,연성2지구 택지개발사업상세계획 수립용역",,설계,국내,조달청(경기도 시흥도시공사),도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-02-10,1995-02-10,"127,200,000",0,"127,200,000",100.00,1996-02-20,주관사
C19950006,평창종합휴양지 개발사업 협의조건 변경계획서 작성용역,,설계,국내,㈜보광,환경사업부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-02-07,1995-02-07,"15,000,000",0,"15,000,000",100.00,1995-04-07,주관사
C19950007,동양맥주 이천공장 폐수3차 처리시설공사 토목구조물 실시설계,,설계,국내,두산개발㈜,지반부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-02-10,1995-02-10,"25,000,000",0,"25,000,000",100.00,1995-03-31,주관사
C19950008,홍천스키장 개발사업 사후환경관리보고서 작성용역,,설계,국내,대명레저산업㈜,환경사업부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-01-27,1995-01-27,"6,500,000",0,"6,500,000",100.00,1995-02-27,주관사
C19950009,"안흥,당진지구 개발타당성 조사용역",,설계,국내,두산상사㈜,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-02-13,1995-02-13,"17,800,000",0,"17,800,000",100.00,1995-04-30,주관사
C19950010,구리토평지구 택지개발사업 조사설계용역,,설계,국내,한국토지주택공사,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-02-27,1995-02-27,"851,966,000","7,400,000","859,366,000",40.00,2000-10-17,주관사
C19950011,전주시 서곡택지개발지구 두산APT 건설공사 기술용역,,설계,국내,두산산업개발㈜,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-10,1995-03-10,"44,000,000",0,"44,000,000",100.00,1997-06-10,주관사
C19950012,이천관고리 두산APT 신축공사 기술공역,,설계,국내,두산산업개발㈜,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-10,1995-03-10,"51,600,000",0,"51,600,000",100.00,1998-11-10,주관사
C19950013,시흥은행지구 두산APT  신축공사 기술용역,,설계,국내,두산산업개발㈜,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-10,1995-03-10,"29,000,000",0,"29,000,000",100.00,1998-03-10,주관사
C19950014,원주구곡 두산 APT 신축공사 기술용역,,설계,국내,두산산업개발㈜,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-10,1995-03-10,"31,000,000",0,"31,000,000",100.00,1997-04-10,주관사
C19950015,면목동 가압장 및 소배수지 설치공사 실시설계,,설계,국내,서울특별시 동부수도사업소,상하수도부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-10,1995-03-10,"61,850,000",0,"61,850,000",100.00,1995-08-28,주관사
C19950016,"북제주군 읍면급(애월,세화,김녕,한경)도시계획 지적고시 및 항공측량 지형도 제작용역",,설계,국내,제주도 북제주군,도시계획부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-13,1995-03-13,"306,763,000",0,"306,763,000",27.69,1995-07-20,주관사
C19950018,마산지방공업단지 조성 기본구상 및 타당성조사용역,,설계,국내,경상남도 마산시,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-23,1995-03-23,"179,800,000",0,"179,800,000",100.00,1997-02-28,주관사
C19950019,분당-내곡간 도시 고속도로 건설공사 3공구 보도육교설계,,설계,국내,두산산업개발㈜,구조부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-23,1995-03-23,"22,000,000",0,"22,000,000",100.00,1995-10-10,주관사
C19950020,SUEZ  Ⅱ CEMENT PROJECT (확장공사),,설계,국내,두산산업개발㈜,구조부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-21,1995-03-21,"13,500,000",0,"13,500,000",100.00,1995-04-03,주관사
C19950021,시흥은행지구 두산APT 차수벽 설계,,설계,국내,두산산업개발㈜,지반부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-27,1995-03-27,"20,000,000",0,"20,000,000",100.00,1995-07-10,주관사
C19950022,대방천 복개구조물 개수공사 실시설계,,설계,국내,서울특별시 남부도로사무소,구조부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-29,1995-03-29,"120,940,000",0,"120,940,000",100.00,1995-11-30,주관사
C19950023,방화2동 침수방지 대책 기본 및 실시설계,,설계,국내,서울특별시 강서구,상하수도부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-03-31,1995-03-31,"58,047,000",0,"58,047,000",100.00,1995-08-12,주관사
C19950024,역삼동 사옥지질조사 및 흙막이 설계,,설계,국내,두산개발㈜,지반부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-04-03,1995-04-03,"27,000,000",0,"27,000,000",100.00,1995-04-30,주관사
C19950026,"서부경남 첨단산업 기술단지조성사업 개발계획설계 및 환경, 교통영향평가용역",,설계,국내,경상남도 공영개발사업단,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,"㈜수성엔지니어링(60), ㈜천진엔지니어링(40)",1995-04-13,1995-04-13,"516,900,000",0,"516,900,000",100.00,1997-03-31,주관사
C19950027,대전-당진간 고속도로(예산-당진간)건설공사 실시설계용역(5공구),,설계,국내,한국도로공사,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-04-15,1995-04-15,"1,311,913,000",0,"1,311,913,000",100.00,1996-06-01,주관사
C19950028,창선우회도로 축조공사 실시설계용역,,설계,국내,부산지방국토관리청,도로부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-04-20,1995-04-20,"144,225,000",0,"144,225,000",100.00,1996-02-23,주관사
C19950030,영인-둔포간 도로포장 및 포장공사 실시설계용역,,설계,국내,대전지방국토관리청,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,"㈜수성엔지니어링(50), ㈜경동엔지니어링(50)",1995-05-02,1995-05-02,"387,000,000",0,"387,000,000",100.00,1996-09-25,주관사
C19950031,연풍-수안보간 도로확장 및 포장공사 실시설계용역,,설계,국내,대전지방국토관리청,도로부,수의계약(미사용),본사업,준공,,,"㈜삼안(50), ㈜수성엔지니어링(50)",1995-05-02,1995-05-02,"422,237,500",0,"422,237,500",100.00,1996-10-11,주관사
C19950032,홍릉근린공원 기본계획용역,,설계,국내,서울특별시 중부공원녹지사업소,도시설계부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-05-03,1995-05-03,"25,319,000",0,"25,319,000",100.00,1996-05-31,주관사
C19950033,춘천석사지구 두산아파트 신축공사 설계용역,,설계,국내,두산산업개발㈜,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-05-09,1995-05-09,"32,000,000",0,"32,000,000",100.00,1995-07-24,주관사
C19950034,북악산길 확장 및 성북동길-종로구계간 도로계획기본설계,,설계,국내,서울특별시 성북구,도로부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-05-09,1995-05-09,"46,476,000",0,"46,476,000",100.00,1995-09-05,주관사
C19950035,관악구 신림9지구 교통개선사업 기본 및 실시설계용역,,설계,국내,관악구청,교통부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-05-10,1995-05-10,"33,991,000",0,"33,991,000",100.00,1995-10-06,주관사
C19950036,경주양남관광지 조성사업 저류조시설 기본 및 실시설계용역,,설계,국내,동해리조트개발㈜[현:코오롱개발㈜],수자원부,설계시공분리발주,본사업,준공,,,㈜수성엔지니어링(100),1995-05-16,1995-05-16,"361,000,000",0,"361,000,000",100.00,1998-05-31,주관사
C19950038,임진강 유역조사 (1차)용역,,설계,국내,한국수자원공사,수자원부,설계시공분리발주,본사업,준공,,,㈜수성엔지니어링(100),1995-05-31,1995-05-31,"174,957,000",0,"174,957,000",100.00,1995-12-27,주관사
C19950039,대왕교 실시설계용역,,설계,국내,서울특별시 강남구,구조부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-05-31,1995-05-31,"35,250,000",0,"35,250,000",100.00,1995-09-27,주관사
C19950040,하당진입도로 연결(백년로)개설공사 전면책임감리,,감리,국내,전라남도 목포시,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-06-08,1995-06-08,"680,200,000",0,"680,200,000",100.00,1997-12-31,주관사
C19950041,광주도시철도 1호선 1구간 1-2공구 토목실시설계용역,,설계,국내,광주광역시 도시철도건설본부,철도설계부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-06-26,1995-06-26,"1,718,200,000",0,"1,718,200,000",100.00,1997-03-16,주관사
C19950042,부천상동지구 택지개발사업 조사설계용역,,설계,국내,한국토지주택공사,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-09-25,1995-09-25,"2,722,101,884","8,340,216","2,730,442,100",97.64,2000-12-11,주관사
C19950043,천안 제3공단 조성사업 설계변경,,설계,국내,충청남도 천안시,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-07-06,1995-07-06,"95,000,000",0,"95,000,000",100.00,1995-11-02,주관사
C19950044,홍성 월산지구 토지구획정리사업 타당성 조사분석용역,,설계,국내,충청남도 홍성군,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-07-20,1995-07-20,"9,500,000",0,"9,500,000",100.00,1995-09-18,주관사
C19950045,신진지구 공유수면 매립공사 설계인력지원,,설계,국내,㈜동일기술공사,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-06-16,1995-06-16,"52,000,000",0,"52,000,000",100.00,1995-07-15,비주관사
C19950046,화성발안지구 지방공업단지 개발사업 조사설계용역,,설계,국내,한국토지주택공사,도시계획부,수의계약(미사용),본사업,준공,,,"㈜삼안(60), ㈜수성엔지니어링(40)",1995-08-12,1995-08-12,"513,834,800",0,"513,834,800",7.93,2002-07-13,주관사
C19950047,"345KV신서산 분기 T/L설계,지적현황 측량 및 환경영향평가 용역",,설계,국내,한국전력공사,구조부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-08-14,1995-08-14,"96,838,000",0,"96,838,000",100.00,1998-02-07,주관사
C19950048,녹지지역의 지구지정등 도시계획변경 조정용역,,설계,국내,제주도 북제주군,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-09-13,1995-09-13,"93,500,000",0,"93,500,000",100.00,1996-01-13,주관사
C19950049,경산 자인지방공단 실시계획 변경용역,,설계,국내,경상북도 경산시,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-09-19,1995-09-19,"14,377,000",0,"14,377,000",100.00,1995-12-02,주관사
C19950050,두산환경센타 토목분야 설계용역,,설계,국내,두산개발㈜,상하수도부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-09-28,1995-09-28,"30,000,000",0,"30,000,000",100.00,1996-01-25,주관사
C19950051,영흥도 화력발전소 교량설계 인력지원,,설계,국내,㈜유신,구조부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-07-01,1995-07-01,"79,660,000",0,"79,660,000",100.00,1995-08-12,주관사
C19950052,양강-영동간 도로확장 및 포장공사 실시설계용역,,설계,국내,㈜해강,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-08-21,1995-08-21,"66,600,000",0,"66,600,000",100.00,1995-09-20,주관사
C19950053,용연4차공장용지 조성사업 전면책임감리용역,,감리,국내,조달청(울산광역시 종합건설본부),건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-11-21,1995-11-21,"1,193,090,909","119,309,091","1,312,400,000",100.00,2002-07-31,주관사
C19950054,농어촌 하수도정비사업 시범마을 정비계획용역,,설계,국내,제주도 북제주군,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-10-02,1995-10-02,"9,300,000",0,"9,300,000",100.00,1995-12-03,주관사
C19950055,초읍터널 타당성검토용역,,설계,국내,두산산업개발㈜,구조부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-06-23,1995-06-23,"15,000,000",0,"15,000,000",100.00,1995-09-10,주관사
C19950056,청량리구역 재개발사업 계획용역,,설계,국내,서울특별시,도시계획부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-10-23,1995-10-23,"54,378,280",0,"54,378,280",100.00,1996-12-21,주관사
C19950057,안영지구 토지구획정리사업 타당성 조사용역,,설계,국내,대전광역시 중구,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-10-25,1995-10-25,"29,361,000",0,"29,361,000",100.00,1996-03-07,주관사
C19950058,가평군 동서관통도로 실시설계용역중 도로설계부문,,설계,국내,㈜다산컨설턴트,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-07-26,1995-07-26,"39,600,000",0,"39,600,000",100.00,1995-10-25,주관사
C19950059,천안 제3공단 조성공사 실시설계변경 용역,,설계,국내,충청남도 천안시,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-11-03,1995-11-03,"436,000,000",0,"436,000,000",100.00,1996-01-01,주관사
C19950060,구미-옥포간 고속도로(아포-옥포간) 건설공사 실시설계용역,,설계,국내,㈜삼안,도로부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-10-11,1995-10-11,"112,900,000",0,"112,900,000",100.00,1995-11-04,비주관사
C19950061,154KV 부평-계산 전력구외 4건 실시설계용역,,설계,국내,한국전력공사 서울전력구,구조부,일반경쟁(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-11-09,1995-11-09,"276,918,000",0,"276,918,000",100.00,1996-09-04,주관사
C19950062,의정부 송산지구택지개발사업 조사설계용역 인력지원,,설계,국내,㈜우대기술단 건축사사무소,도시계획부,수의계약(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-11-07,1995-11-07,"18,400,000",0,"18,400,000",100.00,1995-11-28,주관사
C19950063,영주-오현간 도로4차선 확장 및 포장공사 전면책임감리용역,,감리,국내,부산지방국토관리청,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,,,㈜수성엔지니어링(100),1995-12-15,1995-12-15,"1,717,000,000",0,"1,717,000,000",100.00,1999-12-31,주관사
